virus	virulent	temperate
NODE_809_length_1367_cov_2.485518	0.8118782016546146	0.1881217983453865
NODE_196_length_10813_cov_8.589515	0.0125	0.9875
NODE_437_length_16107_cov_8.085161	0.8118782016546146	0.1881217983453865
NODE_1469_length_4268_cov_8.622122	0.8118782016546146	0.1881217983453865
NODE_1264_length_2611_cov_5.178404	0.8336311192572265	0.16636888074277426
NODE_1148_length_3207_cov_13.351840	0.0	1.0
NODE_518_length_7351_cov_49.470943	0.0	1.0
NODE_636_length_9718_cov_4.457932	0.964110712130639	0.03588928786936091
NODE_1376_length_2860_cov_17.377184	0.8118782016546146	0.1881217983453865
NODE_247_length_3399_cov_3.113935	0.8118782016546146	0.1881217983453865
NODE_4_length_209900_cov_20.895447|provirus_191243_209899	0.8865785442415735	0.11342145575842684
NODE_3139_length_1729_cov_6.163082	0.935022026431718	0.06497797356828194
NODE_516_length_24243_cov_6.742434	0.0	1.0
NODE_652_length_3294_cov_3.960173	0.8118782016546146	0.1881217983453865
NODE_5020_length_1499_cov_5.474377	0.8118782016546146	0.1881217983453865
NODE_109_length_17329_cov_21.961503	0.6848300991473055	0.3151699008526947
NODE_19_length_128753_cov_65.537825|provirus_112776_127566	0.4875	0.5125
NODE_790_length_9852_cov_19.892824	0.925	0.075
NODE_860_length_5585_cov_16.822966	0.8118782016546146	0.1881217983453865
NODE_79_length_11271_cov_35.365549	0.8861895462707002	0.11381045372930024
NODE_758_length_7743_cov_7.138528	0.8118782016546146	0.1881217983453865
NODE_2263_length_3069_cov_20.793298	0.8118782016546146	0.1881217983453865
NODE_303_length_11603_cov_19.569363	0.0	1.0
NODE_2090_length_2500_cov_4.756646	0.8336573783816347	0.16634262161836616
NODE_1472_length_4419_cov_16.031852	0.8118782016546146	0.1881217983453865
NODE_1186_length_4150_cov_3.537973	0.8118782016546146	0.1881217983453865
NODE_1358_length_3536_cov_36.249354	0.0	1.0
NODE_52_length_31176_cov_152.699560	0.0	1.0
NODE_341_length_3453_cov_50.811948	0.8118782016546146	0.1881217983453865
NODE_779_length_7907_cov_95.992486	0.0	1.0
NODE_1858_length_2630_cov_15.348350	0.8118782016546146	0.1881217983453865
NODE_1723_length_3057_cov_7.331113	0.8118782016546146	0.1881217983453865
NODE_1013_length_3589_cov_5.858800	0.9975761479884981	0.0024238520115018062
NODE_1843_length_2797_cov_5.328957	0.8118782016546146	0.1881217983453865
NODE_201_length_27274_cov_8.129836	0.5467570678245315	0.4532429321754686
NODE_341_length_5563_cov_16.639615	0.8601321585903083	0.13986784140969163
NODE_143_length_7437_cov_7.422650	0.975	0.025
NODE_735_length_8116_cov_8.504404	0.9991368286445013	0.0008631713554987213
NODE_779_length_6166_cov_8.238423	0.9061544676656095	0.09384553233439061
NODE_869_length_6477_cov_9.877297	0.0	1.0
NODE_504_length_4677_cov_196.953700	0.864107549490706	0.13589245050929427
NODE_315_length_19741_cov_19.947983	0.0	1.0
NODE_1752_length_2889_cov_4.153846	0.8118782016546146	0.1881217983453865
NODE_1782_length_1985_cov_3.122798	0.0	1.0
NODE_1935_length_3195_cov_8.132166	0.8118782016546146	0.1881217983453865
NODE_1420_length_4797_cov_9.089414	0.8118782016546146	0.1881217983453865
NODE_5265_length_1240_cov_5.282700	0.0	1.0
NODE_123_length_29020_cov_48.579838|provirus_13140_29018	0.0125	0.9875
NODE_5130_length_1228_cov_2.198636	0.8118782016546146	0.1881217983453865
NODE_87_length_21677_cov_16.894321	0.075	0.925
NODE_1728_length_2783_cov_5.998167	0.9602261948935176	0.03977380510648237
NODE_1689_length_2357_cov_6.206777	0.8118782016546146	0.1881217983453865
NODE_925_length_2516_cov_5.385616	0.8118782016546146	0.1881217983453865
NODE_41_length_88707_cov_853.230034	0.0125	0.9875
NODE_213_length_49538_cov_20.727785	0.1125	0.8875
NODE_109_length_43539_cov_14.893685	0.2125	0.7875
NODE_1428_length_2589_cov_4.398579	0.8118782016546146	0.1881217983453865
NODE_1748_length_2651_cov_3.706857	0.8118782016546146	0.1881217983453865
NODE_770_length_9556_cov_5.364383	0.931779094256249	0.06822090574375078
NODE_3471_length_1019_cov_3.377593	0.8118782016546146	0.1881217983453865
NODE_2608_length_2724_cov_13.636193	0.8118782016546146	0.1881217983453865
NODE_629_length_6314_cov_5.957182	0.8118782016546146	0.1881217983453865
NODE_3241_length_1490_cov_2.567944	0.0625	0.9375
NODE_1627_length_3422_cov_7.821503	0.8118782016546146	0.1881217983453865
NODE_1705_length_3384_cov_5.820066	0.8118782016546146	0.1881217983453865
NODE_351_length_17457_cov_7.739110	0.0	1.0
NODE_1066_length_4261_cov_4.494532	0.0	1.0
NODE_581_length_3648_cov_8.794044	0.8981617952123443	0.10183820478765557
NODE_797_length_2532_cov_7.725474	0.8118782016546146	0.1881217983453865
NODE_411_length_10411_cov_40.479625	0.9375	0.0625
NODE_234_length_14417_cov_37.181381	0.7475220264317181	0.25247797356828194
NODE_353_length_5638_cov_9.194340	0.931779094256249	0.06822090574375078
NODE_81_length_6522_cov_9.763260	0.8118782016546146	0.1881217983453865
NODE_1340_length_4045_cov_20.261404	0.0	1.0
NODE_480_length_16803_cov_99.263016	0.0125	0.9875
NODE_598_length_6854_cov_9.988381	0.975	0.025
NODE_59_length_24933_cov_8.847938	0.9563463949500223	0.043653605049977645
NODE_420_length_8092_cov_8.250467	0.2201541850220264	0.7798458149779736
NODE_72_length_7180_cov_3.890667	0.8267460430643061	0.17325395693569484
NODE_2479_length_1074_cov_4.005888	0.8338669542239673	0.16613304577603344
NODE_414_length_5262_cov_3.088151	0.9426294027588167	0.05737059724118339
NODE_274_length_6768_cov_241.150305	0.8118782016546146	0.1881217983453865
NODE_1734_length_3262_cov_5.212660	0.8118782016546146	0.1881217983453865
NODE_491_length_7982_cov_27.348808	0.9989514536119699	0.0010485463880299235
NODE_6107_length_1279_cov_3.598856	0.8118782016546146	0.1881217983453865
NODE_888_length_3605_cov_9.453803	0.0	1.0
NODE_716_length_1459_cov_3.289174	0.8252202643171808	0.1747797356828194
NODE_902_length_7455_cov_6.920676	0.8118782016546146	0.1881217983453865
NODE_189_length_21480_cov_167.721820	0.0125	0.9875
NODE_277_length_17415_cov_84.582488	0.724694777917064	0.2753052220829365
NODE_880_length_9528_cov_672.428798	0.0375	0.9625
NODE_1727_length_2069_cov_4.505958	0.8118782016546146	0.1881217983453865
NODE_2591_length_2948_cov_11.896647	0.0	1.0
NODE_1268_length_4917_cov_20.181201	0.8118782016546146	0.1881217983453865
NODE_5801_length_1157_cov_3.646098	0.8118782016546146	0.1881217983453865
NODE_33_length_148803_cov_16.133501|provirus_110_29457	0.7404185022026434	0.2595814977973568
NODE_4171_length_1046_cov_3.464178	0.0125	0.9875
NODE_455_length_9365_cov_7.862406	0.6203570315071611	0.379642968492839
NODE_1260_length_2744_cov_11.166977	0.8118782016546146	0.1881217983453865
NODE_113_length_10944_cov_8.844155	0.0125	0.9875
NODE_2649_length_2878_cov_6.199433	0.8118782016546146	0.1881217983453865
NODE_1712_length_2968_cov_4.969791	0.8118782016546146	0.1881217983453865
NODE_4819_length_1553_cov_13.226969	0.8837115727024182	0.11628842729758218
NODE_502_length_9921_cov_9.503953	0.9503303964757709	0.049669603524229076
NODE_340_length_10477_cov_17.771925	0.0	1.0
NODE_518_length_4291_cov_13.228281	0.060022026431718056	0.939977973568282
NODE_423_length_12451_cov_8.742578	0.8118782016546146	0.1881217983453865
NODE_671_length_9312_cov_18.108783	0.8118782016546146	0.1881217983453865
NODE_216_length_49094_cov_18.408858	0.15	0.85
NODE_305_length_23555_cov_87.354170	0.975	0.025
NODE_13_length_40799_cov_15.355242	0.175	0.825
NODE_796_length_7723_cov_6.146583	0.8479625550660795	0.15203744493392077
NODE_1811_length_4326_cov_11.406696	0.0125	0.9875
NODE_331_length_5691_cov_9.424769	0.8118782016546146	0.1881217983453865
NODE_1117_length_5033_cov_7.042989	0.8118782016546146	0.1881217983453865
NODE_976_length_5283_cov_79.848317	0.8461605166393262	0.15383948336067438
NODE_1607_length_3696_cov_24.127712	0.8118782016546146	0.1881217983453865
NODE_461_length_8240_cov_11.483201	0.0125	0.9875
NODE_712_length_4458_cov_5.068135	0.8118782016546146	0.1881217983453865
NODE_998_length_3199_cov_3.878181	0.8118782016546146	0.1881217983453865
NODE_1299_length_4337_cov_85.098085	0.0	1.0
NODE_1934_length_1227_cov_3.994881	0.8118782016546146	0.1881217983453865
NODE_314_length_7969_cov_4.678292	0.9305066079295156	0.06949339207048459
NODE_808_length_6843_cov_29.495580	0.0	1.0
NODE_1950_length_3117_cov_12.812541	0.9987156186452293	0.0012843813547707623
NODE_2125_length_3601_cov_8.942188	0.0	1.0
NODE_1862_length_2657_cov_7.472713	0.0	1.0
NODE_784_length_6479_cov_5.934153	0.9900568676815045	0.009943132318495394
NODE_512_length_17379_cov_48.317017	0.0375	0.9625
NODE_368_length_3350_cov_6.287102	0.8118782016546146	0.1881217983453865
NODE_177_length_43590_cov_15.368715	0.15	0.85
NODE_1100_length_3241_cov_3.381984	0.8118782016546146	0.1881217983453865
NODE_56_length_26185_cov_36.992576	0.8701541850220267	0.1298458149779736
NODE_1168_length_2630_cov_10.932427	0.8118782016546146	0.1881217983453865
NODE_348_length_2572_cov_3.254271	0.931779094256249	0.06822090574375078
NODE_999_length_5046_cov_25.372470	0.0	1.0
NODE_504_length_8678_cov_23.069813	0.0	1.0
NODE_1067_length_1202_cov_2.431561	0.8118782016546146	0.1881217983453865
NODE_79_length_6809_cov_5.143471	0.85348116692789	0.1465188330721106
NODE_2004_length_1185_cov_2.319469	0.8118782016546146	0.1881217983453865
NODE_2416_length_2609_cov_7.559123	0.8118782016546146	0.1881217983453865
NODE_545_length_3550_cov_3.934478	0.9320112779837082	0.06798872201629169
NODE_126_length_18108_cov_304.913809	0.724694777917064	0.2753052220829365
NODE_1300_length_4422_cov_7.244104	0.8118782016546146	0.1881217983453865
NODE_793_length_3426_cov_10.309107	0.8118782016546146	0.1881217983453865
NODE_515_length_15976_cov_64.566108|provirus_96_3676	0.8118782016546146	0.1881217983453865
NODE_1822_length_4306_cov_6.684780	0.8118782016546146	0.1881217983453865
NODE_1152_length_2993_cov_5.899592	0.8118782016546146	0.1881217983453865
NODE_790_length_2543_cov_9.216640	0.8118782016546146	0.1881217983453865
NODE_902_length_5520_cov_8.255810	0.8118782016546146	0.1881217983453865
NODE_248_length_2813_cov_4.138144	1.0	0.0
NODE_2865_length_2657_cov_17.344350	0.8118782016546146	0.1881217983453865
NODE_570_length_4207_cov_5.436175	0.8118782016546146	0.1881217983453865
NODE_328_length_2684_cov_2.568277	0.8118782016546146	0.1881217983453865
NODE_245_length_3830_cov_69.211126	0.8118782016546146	0.1881217983453865
NODE_1072_length_4764_cov_12.172648	0.8118782016546146	0.1881217983453865
NODE_156_length_62050_cov_244.358481|provirus_1478_13348	0.0	1.0
NODE_106_length_96948_cov_59.874201|provirus_53627_96654	0.025	0.975
NODE_1801_length_2808_cov_5.873956	0.9987156186452293	0.0012843813547707623
NODE_1936_length_2977_cov_4.843258	0.8118782016546146	0.1881217983453865
NODE_1053_length_6542_cov_6.675505	0.8118782016546146	0.1881217983453865
NODE_4717_length_1198_cov_5.545932	0.8118782016546146	0.1881217983453865
NODE_366_length_26366_cov_7.678081|provirus_5747_26366	0.9625	0.0375
NODE_1194_length_3879_cov_4.682531	0.0375	0.9625
NODE_835_length_5286_cov_13.774995	0.9991368286445013	0.0008631713554987213
NODE_960_length_6782_cov_11.387840	0.0	1.0
NODE_536_length_3624_cov_406.142337	0.8118782016546146	0.1881217983453865
NODE_2203_length_1610_cov_20.437942	0.7729643451239226	0.22703565487607813
